year,est,lwr,upr,log_est,se,type,prey_group,scenario
2014,0.004399797393203739,0.0037677726976560683,0.0051378410150074,-5.426196786117267,0.07912107752734579,index,Sprat,all_25
2015,0.005529329293021514,0.004768840971977712,0.006411092886158144,-5.197688755971434,0.07549283130535667,index,Sprat,all_25
2016,0.0068730119822375665,0.0059606978944492075,0.00792496022185103,-4.980152843466105,0.07266198054315032,index,Sprat,all_25
2017,0.00754470833101577,0.006552237847668317,0.008687508775395765,-4.886908844763907,0.07196039718187262,index,Sprat,all_25
2018,0.007557076679677019,0.006581345265047201,0.008677467241510639,-4.885270846154088,0.07053459242224801,index,Sprat,all_25
2019,0.007379487262458494,0.006421335443543546,0.008480608548731373,-4.909051119415009,0.07095949291975873,index,Sprat,all_25
2020,0.006701694746917138,0.00581492784321771,0.007723692140606884,-5.005394837269926,0.07241564930330159,index,Sprat,all_25
2021,0.006290672220821558,0.005482276730998626,0.007218270607548788,-5.068687342625346,0.07017856496402132,index,Sprat,all_25
2022,0.005804144734879243,0.00487844930763511,0.006905492704557213,-5.149183007179589,0.08864696934983551,index,Sprat,all_25
2023,0.005605520370271361,0.00429684344657368,0.007312777161239861,-5.184003386397858,0.13565107509339625,index,Sprat,all_25
1995,8.224932983301006e-4,6.044552989047012e-4,0.0011191815623483924,-7.103170223284871,0.1571521808613265,index,Herring,all_25
1996,0.0010061444647050406,7.619892537535139e-4,0.0013285314443345908,-6.901629614528004,0.14181306020272172,index,Herring,all_25
1997,0.001166000688282134,8.925670759019519e-4,0.0015231993670621982,-6.754175600760585,0.13634602136038348,index,Herring,all_25
1998,0.001275410028339143,9.883514066523775e-4,0.001645842490271464,-6.664487561216773,0.13009661886586676,index,Herring,all_25
1999,0.001345913383740126,0.0010530975046626687,0.0017201473068830942,-6.610682400691926,0.12517426561907344,index,Herring,all_25
2000,0.0014080077607720072,0.001111923859197451,0.0017829331010354374,-6.56557950934954,0.120453258302426,index,Herring,all_25
2001,0.0015018151194204122,0.0011938228186469306,0.0018892658254564562,-6.501080822816599,0.11710105242232548,index,Herring,all_25
2002,0.0015011750819540265,0.0011913675871581693,0.0018915460274147053,-6.501507089592817,0.11793395748377919,index,Herring,all_25
2003,0.0014702811093333368,0.0011633420950117913,0.001858203661443676,-6.522301665634774,0.11946986584842172,index,Herring,all_25
2004,0.0013286665167931493,0.0010604428119310064,0.001664733536769068,-6.623579458659588,0.11504765092854218,index,Herring,all_25
2005,0.0011534560819785858,9.322861561508058e-4,0.0014270950225696328,-6.7649925547826255,0.10861332289985241,index,Herring,all_25
2006,0.001060475890654106,8.627079910141938e-4,0.001303580268610398,-6.849037518160337,0.10530641001377436,index,Herring,all_25
2007,9.768168374819728e-4,7.972324989190087e-4,0.001196854286901339,-6.931211397926934,0.10365129553458564,index,Herring,all_25
2008,9.590977152912262e-4,7.858791351006e-4,0.0011704960551715093,-6.949517595371433,0.1016293950784848,index,Herring,all_25
2009,0.0010156963987829235,8.310297154207111e-4,0.0012413986592264387,-6.8921807945770155,0.10238158054175184,index,Herring,all_25
2010,0.0010657348650410885,8.721144433642965e-4,0.0013023414658547383,-6.844090703647953,0.10229738822250545,index,Herring,all_25
2011,0.001131629934518774,9.332157051841611e-4,0.0013722297016489382,-6.78409626561812,0.09835789048873929,index,Herring,all_25
2012,0.0012024111433756456,0.0010021105294061017,0.0014427475964859612,-6.723426451957304,0.09297136227733478,index,Herring,all_25
2013,0.0013030578875005668,0.0010967030359673277,0.001548240318929895,-6.643041555501946,0.08796349615849285,index,Herring,all_25
2014,0.0014348927111171637,0.0012116497225973957,0.0016992675804055762,-6.546665198337664,0.08628079080021989,index,Herring,all_25
2015,0.0016130329584665456,0.0013607159714524493,0.001912136977654532,-6.42963904702454,0.0867899729178643,index,Herring,all_25
2016,0.0018753148061410273,0.001582691540501594,0.0022220410813702817,-6.278978737044273,0.08655752805271581,index,Herring,all_25
2017,0.001995972967460524,0.0016830675293765657,0.00236705183677857,-6.216623644541028,0.0869983310793663,index,Herring,all_25
2018,0.0020938850207797262,0.0017728344120191935,0.0024730761375802127,-6.168734076933544,0.08492073061909272,index,Herring,all_25
2019,0.0022403732238010492,0.0018963934643872217,0.0026467461928037037,-6.101112809226062,0.08504674848981206,index,Herring,all_25
2020,0.0022450290882703935,0.0018950693541009056,0.002659615383612934,-6.099036800958544,0.0864623243209975,index,Herring,all_25
2021,0.002287817803118105,0.0019263134364969666,0.0027171644038274843,-6.080156840139667,0.08775181607908115,index,Herring,all_25
2022,0.002226061824196596,0.0018094055483649644,0.0027386625677274443,-6.1075212528412415,0.1057344230604456,index,Herring,all_25
2023,0.002209916610240571,0.0016561146131977241,0.002948909082317303,-6.114800497087199,0.14718664206798623,index,Herring,all_25
1995,0.009213135725049634,0.007445841825773339,0.011399902371599178,-4.687125017057893,0.10866247095591684,index,Other,s1_25
1996,0.008895581183694575,0.007197182472303175,0.010994769814468537,-4.722200621753193,0.10809638991137814,index,Other,s1_25
1997,0.008592078611100281,0.006997304406530237,0.01055032203407227,-4.756914591920858,0.10475483150254242,index,Other,s1_25
1998,0.008457412388097954,0.00700859547742124,0.010205728741626684,-4.77271201644105,0.09587213995042815,index,Other,s1_25
1999,0.008337592389496405,0.006967326182992601,0.009977349276839822,-4.786980786602822,0.09160523385038861,index,Other,s1_25
2000,0.008148737679677831,0.006842756075264876,0.009703973814327568,-4.80989224965453,0.08912023141608527,index,Other,s1_25
2001,0.00803573623371268,0.006813688894624795,0.009476959957585301,-4.823856655650184,0.08416734349605333,index,Other,s1_25
2002,0.007705763897676472,0.006590570244869165,0.009009660020384605,-4.865786672012605,0.07976102192962281,index,Other,s1_25
2003,0.007452785560666144,0.00642891133622607,0.008639722918605295,-4.899167415713583,0.0754006964377872,index,Other,s1_25
2004,0.007093284604468223,0.006168266596183623,0.008157022024812641,-4.948606772871233,0.07129245711551632,index,Other,s1_25
2005,0.006843345530146701,0.006025190668915698,0.0077725968551641995,-4.984478554329707,0.064964254694334575,index,Other,s1_25
2006,0.006807909036291862,0.0061002804022342915,0.007597622140360807,-4.989670249097057,0.055996075973127855,index,Other,s1_25
2007,0.006646635989675593,0.006033951231368216,0.007321532489289511,-5.013644418522051,0.04934213221481183,index,Other,s1_25
2008,0.0066087969744446,0.006033338521774188,0.007239142523132366,-5.019353642523159,0.04648102088186262,index,Other,s1_25
2009,0.006580549240376214,0.006006575881424417,0.007209370057062665,-5.023637065946641,0.04656379629309147,index,Other,s1_25
2010,0.006479923843602302,0.005917037636026123,0.007096357265539667,-5.039046521217524,0.046364542484926066,index,Other,s1_25
2011,0.006268030921966132,0.0057139406009370855,0.006875852302748882,-5.0722930211938735,0.047221964341968035,index,Other,s1_25
2012,0.006052854267536767,0.005516516030245399,0.006641337500547112,-5.107225338434324,0.04733935633165737,index,Other,s1_25
2013,0.005861806438430252,0.005349886817985068,0.006422710590083789,-5.1392974569536705,0.046624538808853436,index,Other,s1_25
2014,0.005543057702525886,0.005026746518992349,0.0061124006506878175,-5.195208998617436,0.04988526401975637,index,Other,s1_25
2015,0.005296547409683206,0.004789621932674381,0.005857125021005091,-5.2407001028334115,0.05132935966932503,index,Other,s1_25
2016,0.005050871031465936,0.004543436909472119,0.005614977974782929,-5.288194569089685,0.05401984758791804,index,Other,s1_25
2017,0.004694616759202383,0.004209280366124985,0.0052359131725105605,-5.361338797086543,0.05567693288506085,index,Other,s1_25
2018,0.004454862476467817,0.003967629058141985,0.005001929210976852,-5.4137590880155635,0.05909674369456342,index,Other,s1_25
2019,0.004336623841135627,0.0038227403438219985,0.004919587690516081,-5.4406591503931265,0.0643525068102338,index,Other,s1_25
2020,0.004345878897440056,0.003812882286234411,0.0049533822377367965,-5.438527262828353,0.0667576590590512,index,Other,s1_25
2021,0.004670997326678905,0.00412855827453532,0.005284705840393442,-5.366382669785407,0.0629829681622503,index,Other,s1_25
2022,0.005003943696064646,0.004310011663077199,0.005809602031449682,-5.297528938226416,0.07616758867554646,index,Other,s1_25
2023,0.0053727163883727,0.00440559502303503,0.006552141365459108,-5.226421653223304,0.1012560935044544,index,Other,s1_25
1995,0.002378495562612856,0.0013269361414829993,0.004263386130282387,-6.041287107717872,0.29775829767532774,index,Sprat,s1_25
1996,0.002813567270496675,0.0016381788226860921,0.004832293444393406,-5.873302109479257,0.27595814154649245,index,Sprat,s1_25
1997,0.002804659930477484,0.0016671163965042456,0.0047183971929736414,-5.876472984263688,0.26540634090869925,index,Sprat,s1_25
1998,0.002797040758870293,0.0017211100576150636,0.004545576253050671,-5.879193292515865,0.2477558390391256,index,Sprat,s1_25
1999,0.002572300495056872,0.001615580035697333,0.004095575391295206,-5.9629546462053895,0.23730363875106034,index,Sprat,s1_25
2000,0.0024314669789515953,0.0015413449739082085,0.0038356317176300577,-6.019260508738418,0.23257538347122045,index,Sprat,s1_25
2001,0.002468905494392264,0.0015751074723727714,0.0038698910691204735,-6.003980346228034,0.2293161659717041,index,Sprat,s1_25
2002,0.0023992322868243107,0.0015270161727256573,0.0037696493782809373,-6.032606473290785,0.23053137297369114,index,Sprat,s1_25
2003,0.0024228005609401677,0.0015578720814168987,0.0037679361663335072,-6.022831151331932,0.22531194012207872,index,Sprat,s1_25
2004,0.002281053159436048,0.0015100563746086656,0.0034457015007281428,-6.083118030630956,0.21045808356530896,index,Sprat,s1_25
2005,0.002243653231736894,0.001553278840262301,0.0032408732378233674,-6.099649834574425,0.1876245532216404,index,Sprat,s1_25
2006,0.0024088305389037023,0.0017314220736106794,0.0033512709890862924,-6.0286139028201156,0.16847161481174638,index,Sprat,s1_25
2007,0.002555825756455845,0.0019047501371158369,0.003429449968306176,-5.969379915191243,0.15001526954213365,index,Sprat,s1_25
2008,0.0029282771053427926,0.0022217602439312846,0.003859465407708488,-5.833341047558269,0.14087730653580524,index,Sprat,s1_25
2009,0.003300602745584866,0.002474610826918418,0.004402299693212125,-5.713650177010983,0.1469526798631349,index,Sprat,s1_25
2010,0.0036044781725976024,0.002705337867946821,0.004802454824835926,-5.625578269735811,0.14640585339332007,index,Sprat,s1_25
2011,0.0034845816022339095,0.0026681865158795517,0.004550772170672034,-5.65940729872484,0.13620094463596422,index,Sprat,s1_25
2012,0.003349661776477283,0.002610077649011489,0.004298812344162394,-5.69889590048778,0.12728775068880974,index,Sprat,s1_25
2013,0.0034483888940449524,0.0027008599636590214,0.004402814705158789,-5.669848144244712,0.12466397816873769,index,Sprat,s1_25
2014,0.0035485480645576837,0.0027893630590310396,0.004514361558530972,-5.641216755055692,0.12282126116050557,index,Sprat,s1_25
2015,0.004248571009216138,0.003382938865965696,0.005335702575635865,-5.461172585710457,0.1162459496126642,index,Sprat,s1_25
2016,0.0051241092878935275,0.004068298658235347,0.006453925387490025,-5.273798566546388,0.1177224797422697,index,Sprat,s1_25
2017,0.005682209768060095,0.004484194834138582,0.007200291031609472,-5.1704150782343925,0.12080897780873913,index,Sprat,s1_25
2018,0.005811177408052255,0.004592140902607183,0.0073538211444435795,-5.147972076661118,0.12012305392646494,index,Sprat,s1_25
2019,0.005486364691376348,0.004342210088422349,0.006931999353747844,-5.205489411939722,0.11932995372792625,index,Sprat,s1_25
2020,0.004799798778213774,0.003765582876255005,0.006118061683522033,-5.339181283152474,0.12381417927274238,index,Sprat,s1_25
2021,0.004434094958055018,0.0034567151459974177,0.005687827103663699,-5.418431752127614,0.1270455837275321,index,Sprat,s1_25
2022,0.0038491489893171605,0.002817521361599211,0.005258504210080544,-5.559903196851572,0.15918380946379043,index,Sprat,s1_25
2023,0.003335843106906149,0.002112515545270841,0.005267582176521493,-5.703029825895508,0.23308898416499704,index,Sprat,s1_25
1995,6.548804915516739e-4,3.402448840342866e-4,0.0012604699683647401,-7.331057794622378,0.33408121934403334,index,Herring,s1_25
1996,7.320454614478167e-4,4.091298085990447e-4,0.0013098301477014356,-7.21966794012842,0.29684735857344907,index,Herring,s1_25
1997,7.563263432938109e-4,4.369378890007052e-4,0.0013091781508544436,-7.187037603904314,0.2799448886953835,index,Herring,s1_25
1998,7.980313835009954e-4,4.6824679442438675e-4,0.0013600821119029635,-7.133362633592296,0.2720215438345882,index,Herring,s1_25
1999,7.822197253929157e-4,4.640462111311475e-4,0.0013185490671334108,-7.153374878122784,0.2664087420676553,index,Herring,s1_25
2000,7.667624436811273e-4,4.607862588516922e-4,0.0012759161840133824,-7.173333525977212,0.2598225004475458,index,Herring,s1_25
2001,7.789166074749572e-4,4.779228719136521e-4,0.0012694748819426936,-7.157606568562046,0.24921612315944203,index,Herring,s1_25
2002,7.672916361089777e-4,4.823756203708536e-4,0.0012204938018844473,-7.172643599258444,0.23681243963363613,index,Herring,s1_25
2003,7.703964055533914e-4,4.983882333425896e-4,0.0011908600203279867,-7.168605363179987,0.22221114259664612,index,Herring,s1_25
2004,7.38916315885252e-4,4.925167032428672e-4,0.0011085864058750395,-7.2103258830962975,0.20697130295085162,index,Herring,s1_25
2005,7.27242908343528e-4,5.022329266941278e-4,0.0010530616764162406,-7.226250011968886,0.18887925463864003,index,Herring,s1_25
2006,7.32523659961114e-4,5.219801398173156e-4,0.001027991050752666,-7.219014917306485,0.17289404422675383,index,Herring,s1_25
2007,7.013588777110044e-4,5.087727731451764e-4,9.668447316925834e-4,-7.2624908508463335,0.1637878098557911,index,Herring,s1_25
2008,7.126356567148979e-4,5.22446944637747e-4,9.720596214293209e-4,-7.24654026855504,0.15839416159575903,index,Herring,s1_25
2009,7.631546936576249e-4,5.606345572899475e-4,0.00103883194298074,-7.178049803248441,0.15734548028317832,index,Herring,s1_25
2010,0.00083911509389588215,6.194990169891615e-4,0.001136586373011491,-7.083162681053299,0.15481751961644308,index,Herring,s1_25
2011,9.09165233248511e-4,6.778110652326065e-4,0.0012194864671678956,-7.002983705554986,0.14982840014824642,index,Herring,s1_25
2012,9.972668915096317e-4,7.583391096440253e-4,0.0013114729812209402,-6.9104921292328285,0.13974122539541828,index,Herring,s1_25
2013,0.00114396800164364,8.939204187470177e-4,0.001463958940124511,-6.773252357006939,0.12583978519659178,index,Herring,s1_25
2014,0.0012406580722690646,9.822275844272772e-4,0.00156708330807457,-6.692113336695666,0.11917269172898269,index,Herring,s1_25
2015,0.001433326995004291,0.0011310436177487746,0.0018163988040506814,-6.547756967050537,0.12084790932933975,index,Herring,s1_25
2016,0.0016616145123273139,0.001287026662658679,0.0021452257887752462,-6.399965551492923,0.130336620569716,index,Herring,s1_25
2017,0.001748844141793297,0.0013426780501045801,0.0022778772856579524,-6.348800199670425,0.13484376091260053,index,Herring,s1_25
2018,0.0018021669762053082,0.0013921518423904082,0.0023329393470099546,-6.318765462487642,0.13170608255582603,index,Herring,s1_25
2019,0.001756575576377392,0.0013690454814200162,0.002253802227465176,-6.344389060496059,0.12717195434762338,index,Herring,s1_25
2020,0.0016402563844427013,0.0012777033003316147,0.0021056852604253015,-6.412902717387343,0.12744539896030765,index,Herring,s1_25
2021,0.0016670327138429276,0.0012758097295362265,0.0021782229784630333,-6.396710051025155,0.13646381823663223,index,Herring,s1_25
2022,0.001575055520093823,0.0011203128417919058,0.0022143813753041164,-6.453464756472616,0.17382082317058103,index,Herring,s1_25
2023,0.0014669806618562023,9.282226042908801e-4,0.002318444145091809,-6.5245489620102886,0.23351960557950063,index,Herring,s1_25
1995,0.010466427941159463,0.008786246508021792,0.012467908081962934,-4.559582483165627,0.08927980061142529,index,Other,s2_25
1996,0.010425983927666478,0.00889337718513971,0.012222706694774254,-4.563454134200189,0.08112102202190068,index,Other,s2_25
1997,0.010382994186382943,0.008968652793643275,0.012020374827183879,-4.567585985577866,0.07471250492232957,index,Other,s2_25
1998,0.010063233943916557,0.008782101106883983,0.011531258428647948,-4.598866700371471,0.06947724276754141,index,Other,s2_25
1999,0.009871688352217228,0.008685367385341862,0.011220047074550502,-4.618084381177093,0.06532324006121278,index,Other,s2_25
2000,0.00955055995656965,0.008480636875292274,0.010755465282303828,-4.651155492012641,0.06062062247294012,index,Other,s2_25
2001,0.009351843383902216,0.008392264147073626,0.010421141797298148,-4.672181801755185,0.055237306106077286,index,Other,s2_25
2002,0.008978273554314584,0.008106789526340835,0.009943442561841041,-4.71294766968197,0.052095694820471175,index,Other,s2_25
2003,0.00861674425384317,0.007812547576272285,0.009503722161211649,-4.7540479624218595,0.04998878169510828,index,Other,s2_25
2004,0.008323142454190025,0.0075921764326027244,0.009124485044269687,-4.788715396638348,0.046899628132307594,index,Other,s2_25
2005,0.007953441065075872,0.007297508597400421,0.008668331654747105,-4.83415060558908,0.04391492506851483,index,Other,s2_25
2006,0.00786345230337199,0.007264145140190939,0.008512203560649252,-4.845529544624219,0.040447229199461504,index,Other,s2_25
2007,0.007598646623070618,0.007046808910484454,0.008193698911914023,-4.87978512345901,0.03846768541429183,index,Other,s2_25
2008,0.007355620248204934,0.006825527234618905,0.007926882037973922,-4.912290598340892,0.03816146248107066,index,Other,s2_25
2009,0.0071640710250548524,0.006645470360505323,0.00772314236130726,-4.938676880671056,0.03833893128622042,index,Other,s2_25
2010,0.006858923756341598,0.00635516641720382,0.007402612615769419,-4.98220473638304,0.03892033327557072,index,Other,s2_25
2011,0.006622899471519475,0.006130378867682977,0.007154989659950857,-5.017222018287007,0.039427615900936915,index,Other,s2_25
2012,0.006436190101584752,0.005952324757349309,0.006959388929945539,-5.045818513062493,0.039875685352956707,index,Other,s2_25
2013,0.006243379415547592,0.005771434435735823,0.006753916545447805,-5.076233670194112,0.04010326587830394,index,Other,s2_25
2014,0.006074866864268417,0.005596286117496622,0.006594374669873848,-5.103595205342432,0.041866529109712024,index,Other,s2_25
2015,0.005759913854836427,0.005305116115679108,0.006253700558425889,-5.1568327601437405,0.0419654951270027,index,Other,s2_25
2016,0.005480743735303671,0.005043912258188035,0.005955407301803744,-5.206514469109976,0.0423777109476701,index,Other,s2_25
2017,0.005003512689783912,0.004576628252472335,0.005470214720477775,-5.297615075255524,0.045499645320507535,index,Other,s2_25
2018,0.004644572187178749,0.004217776685489513,0.005114554992000659,-5.372056012749408,0.04918005104176919,index,Other,s2_25
2019,0.004566836545768882,0.004128883055129572,0.005051244067050901,-5.388934535704658,0.05143656739455895,index,Other,s2_25
2020,0.004481263846688645,0.0040376433553631404,0.004973625428547189,-5.407850163704544,0.053186651494164246,index,Other,s2_25
2021,0.0044991405260635066,0.004055518283498875,0.004991289413150693,-5.403868894655689,0.05296418317143425,index,Other,s2_25
2022,0.0045561021511085,0.004036713851702093,0.0051423181265580166,-5.391287812421929,0.06175445547860113,index,Other,s2_25
2023,0.004725860977301243,0.004053391870627856,0.005509894599290061,-5.354705517217756,0.078315588165275,index,Other,s2_25
1995,0.002309235924259165,0.0015519966025550668,0.0034359421567740664,-6.07083857788345,0.2027458012238181,index,Sprat,s2_25
1996,0.0021480474754259054,0.001462146716933829,0.003155707907589155,-6.1431960004261805,0.19625542699643522,index,Sprat,s2_25
1997,0.002012906043067216,0.001374347291842086,0.0029481563810452587,-6.2081758084921805,0.19469773522767342,index,Sprat,s2_25
1998,0.0019875536186536027,0.0013742879917744704,0.002874484395313929,-6.2208507338607655,0.1882528328043121,index,Sprat,s2_25
1999,0.001965811114167682,0.0013637311640137038,0.0028337061134626608,-6.231850338084536,0.18657510934788038,index,Sprat,s2_25
2000,0.0019771656154839185,0.001381517561639295,0.002829630241119269,-6.2260909671925395,0.18290220499383816,index,Sprat,s2_25
2001,0.002078257485485792,0.0014762657006396384,0.002925729544557134,-6.176225483737938,0.1745001816261727,index,Sprat,s2_25
2002,0.0020214866598254402,0.001441187217740692,0.0028354458501639785,-6.2039220680516785,0.17263887649209816,index,Sprat,s2_25
2003,0.0020156060307063755,0.0014394001777638522,0.0028224726756192124,-6.20683536914684,0.1717855169283492,index,Sprat,s2_25
2004,0.0020363313077866956,0.0014735059166715388,0.002814135422298822,-6.196605468685995,0.16505674301884046,index,Sprat,s2_25
2005,0.0021266641868663673,0.0015923704494456988,0.0028402314080083133,-6.1532006363445255,0.14762051251519107,index,Sprat,s2_25
2006,0.0025228907113935047,0.0019730956817646268,0.003225883873985849,-5.9823499271882925,0.1254112995420058,index,Sprat,s2_25
2007,0.002888856255222445,0.0023376783135284004,0.0035699909671239117,-5.846894614629831,0.10801341396501705,index,Sprat,s2_25
2008,0.0032692817291115226,0.002674194324568301,0.003996793698239502,-5.72318497290656,0.10251318889309372,index,Sprat,s2_25
2009,0.0035013993465796292,0.0028364001969481832,0.004322308748045903,-5.654592577082347,0.1074647246977585,index,Sprat,s2_25
2010,0.0034925060948445682,0.0028365394083140084,0.004300168997044362,-5.657135721710967,0.10614213727151746,index,Sprat,s2_25
2011,0.003208373498693366,0.0026215698448013363,0.003926525370869136,-5.741991168481505,0.10305842166025686,index,Sprat,s2_25
2012,0.0030426474431034566,0.002489927673175036,0.003718061196219015,-5.795027273108857,0.10228470743212946,index,Sprat,s2_25
2013,0.0031436728369626985,0.002583589423352578,0.003825173929158181,-5.762363469319977,0.10011006824899436,index,Sprat,s2_25
2014,0.0035345153257281656,0.0029420071838899228,0.004246352169436003,-5.645179096324141,0.09361606646355336,index,Sprat,s2_25
2015,0.004290437215045117,0.003620124102082661,0.005084867528617057,-5.451366636306253,0.0866752330259881,index,Sprat,s2_25
2016,0.0052826502542114824,0.004461089832010175,0.006255510370600623,-5.243327365109249,0.08624384022950612,index,Sprat,s2_25
2017,0.005711197424787337,0.004803572734988702,0.006790315838732529,-5.16532657068183,0.08830200393011813,index,Sprat,s2_25
2018,0.005610325420340944,0.004730848718344687,0.006653299058173451,-5.183146553938985,0.08699348912865994,index,Sprat,s2_25
2019,0.005507559209269833,0.004633206893458487,0.00654691429524541,-5.2016337286837695,0.08820176786277899,index,Sprat,s2_25
2020,0.004980903615803651,0.004149579129682486,0.005978775209384725,-5.30214395544889,0.09316722674913554,index,Sprat,s2_25
2021,0.004760114969408288,0.003982053261660699,0.00569020378008082,-5.347483457793458,0.09105995897807824,index,Sprat,s2_25
2022,0.004466290541240532,0.0035914408058800823,0.005554247522641947,-5.411197071423961,0.11122895553548494,index,Sprat,s2_25
2023,0.0045031185060967266,0.003241689709587608,0.006255403229981099,-5.402985120865593,0.16769463701470205,index,Sprat,s2_25
1995,3.908824107704254e-4,2.2181384838274983e-4,6.888165917668726e-4,-7.847103782927748,0.28907075343572797,index,Herring,s2_25
1996,5.302478898230985e-4,3.207524315858428e-4,8.765726989870111e-4,-7.542165944116088,0.2564715644819375,index,Herring,s2_25
1997,6.948655720711728e-4,0.00043157652520482037,0.0011187776328210849,-7.271792152588156,0.24300118134467924,index,Herring,s2_25
1998,8.44238906192405e-4,5.338199044975728e-4,0.001335168143270666,-7.077075039214421,0.23387011076966646,index,Herring,s2_25
1999,9.698724946975913e-4,6.210130339067406e-4,0.0015147067849016994,-6.938345943872362,0.2274595591130866,index,Herring,s2_25
2000,0.0010829300136436194,7.05798618333221e-4,0.0016615751065362637,-6.8280849357258235,0.21842017096518962,index,Herring,s2_25
2001,0.0012007274883447923,7.993051797293343e-4,0.0018037497289270742,-6.724827665590262,0.20762629856516157,index,Herring,s2_25
2002,0.0012342718330643461,8.354569156113155e-4,0.001823465614359429,-6.697274091644632,0.19911472347647874,index,Herring,s2_25
2003,0.0012210427868493815,8.419485581010596e-4,0.0017708272945791362,-6.708050042002856,0.18966756604180654,index,Herring,s2_25
2004,0.0011570841994943605,8.181790440704431e-4,0.0016363702473467824,-6.761852059438927,0.17682840517756254,index,Herring,s2_25
2005,0.0010531327646836188,7.673092082305524e-4,0.00144542592237068,-6.855985971457381,0.1615512984274591,index,Herring,s2_25
2006,0.0010043527761297575,7.512831493871488e-4,0.0013426688722386589,-6.90341194878164,0.14812312928021548,index,Herring,s2_25
2007,9.3319765011702e-4,7.133884985428065e-4,0.001220734362780973,-6.976893535911661,0.13703867693885358,index,Herring,s2_25
2008,8.700906645635237e-4,6.724367243209765e-4,0.0011258423836459374,-7.0469131396033715,0.13147660037292713,index,Herring,s2_25
2009,8.608001689373088e-4,6.617954470832975e-4,0.001119646461921391,-7.057648172300606,0.13413811267436243,index,Herring,s2_25
2010,8.273604259501174e-4,6.357763277033787e-4,0.001076676253268311,-7.09727013448605,0.13438696326703906,index,Herring,s2_25
2011,8.263345145246953e-4,6.408446631757462e-4,0.0010655136402493593,-7.098510885161311,0.12970267943423242,index,Herring,s2_25
2012,8.501960608678252e-4,6.667624879622111e-4,0.0010840941939075214,-7.070043575233304,0.123998753119517,index,Herring,s2_25
2013,9.356922700984237e-4,7.434773551501455e-4,0.001177601467290325,-6.97422390680617,0.11732273890242403,index,Herring,s2_25
2014,0.0010941336475237342,8.805812934133579e-4,0.0013594752098391911,-6.817792418345296,0.11078565281640713,index,Herring,s2_25
2015,0.001336518941352748,0.0010887373786508106,0.0016406921592131563,-6.61768685013051,0.10461915314018976,index,Herring,s2_25
2016,0.0016988427303186381,0.0013905500709969335,0.0020754855812472567,-6.377808006604718,0.1021691574776058,index,Herring,s2_25
2017,0.00190349980078684,0.0015529514444145196,0.002333177579136461,-6.264061086797971,0.1038472725937064,index,Herring,s2_25
2018,0.002009609704891581,0.001639464896268066,0.00246332274340694,-6.209814752436738,0.10386447012302664,index,Herring,s2_25
2019,0.002114051598543856,0.0017159875719201948,0.00260445601963467,-6.159148983816893,0.10643947452197983,index,Herring,s2_25
2020,0.0019941008837961586,0.0016145665381086713,0.0024628519425496606,-6.217562015043191,0.10771970424489521,index,Herring,s2_25
2021,0.0018709128557789858,0.0015168160464685918,0.0023076726555394866,-6.281328809055499,0.10704943558137278,index,Herring,s2_25
2022,0.0016457348714732502,0.0012593074511558283,0.0021507402856206313,-6.409568264140234,0.13654592076070352,index,Herring,s2_25
2023,0.001485398049122801,9.914194074526757e-4,0.002225503503110659,-6.512072496098191,0.2062795050601379,index,Herring,s2_25
1995,0.010999227385062859,0.009702564343087855,0.01246917812552364,-4.509930246372109,0.06399853148407582,index,Other,s3_25
1996,0.01064158045221237,0.009472561283789085,0.011954869557266183,-4.542986267357661,0.0593733757352607,index,Other,s3_25
1997,0.010561696302752365,0.009488860270138962,0.011755830059234224,-4.550521378874061,0.054651714790038164,index,Other,s3_25
1998,0.010553806730959505,0.009595414261469218,0.011607923689309439,-4.551268656563577,0.048572994156332525,index,Other,s3_25
1999,0.010699794828457771,0.009797828664705598,0.01168479397721043,-4.537530712608606,0.044931320558291826,index,Other,s3_25
2000,0.010622221262844915,0.00976450719987583,0.011555276907191941,-4.544807126578952,0.04295694001249048,index,Other,s3_25
2001,0.010525995744085309,0.009695465797743484,0.011427670285865868,-4.553907296374657,0.041934265406828757,index,Other,s3_25
2002,0.010002844915567225,0.009199255124104319,0.010876631320150617,-4.604885734891418,0.04272886070632085,index,Other,s3_25
2003,0.00944413061390401,0.008666319319143238,0.010291751292323317,-4.662361829496185,0.04385247901191006,index,Other,s3_25
2004,0.008858127324398578,0.00813397274185546,0.00964675223110688,-4.726419899640138,0.043514025600386426,index,Other,s3_25
2005,0.008332524964437489,0.007677035695446953,0.009043981953106153,-4.7875887517547655,0.04180333535604101,index,Other,s3_25
2006,0.008277107745430001,0.0076739267277855065,0.008927699606695053,-4.794261677714045,0.038605381628511286,index,Other,s3_25
2007,0.008102815525495964,0.007556771281563867,0.00868831634489155,-4.815543681960905,0.035596356750738516,index,Other,s3_25
2008,0.008057445607056698,0.007537864088208499,0.008612841642002489,-4.821158694895456,0.03400966555975573,index,Other,s3_25
2009,0.007976793863169159,0.007465989212634852,0.008522546513704045,-4.831218719784913,0.03376522430682079,index,Other,s3_25
2010,0.007702500976503352,0.007200442627087121,0.008239565866388403,-4.8662102007160035,0.03438970240322529,index,Other,s3_25
2011,0.0074001867986354984,0.006912100588833001,0.007922738384793232,-4.9062500360317625,0.034812710493744244,index,Other,s3_25
